CheckinId,UserName,Light,Smooth,Clean,Sweet,Woody,Zippy,Strong,Hoppy,Floral,Citrus,Milk,Dark,Creamy,Mouthfeel,Soft,Boozy,Caramel,Oatmeal,Dry,Malty,Piney,Grassy,Tart,Sour,Salty,Fruity,Heat,Bitter,Coffee,Roasty,Chocolate,Juicy,Funky,Acidic,Crushable,LocationName,LocationId,BeerId,BeerName,BeerRating
437397161,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cottonwood,443958,14590,Palate Wrecker,4
415386059,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flying Saucer Draught Emporium,115474,1308002,Negative Space,4
397348870,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Petrol Station,6878,3950,120 Minute IPA,4.5
397347109,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Petrol Station,6878,1712793,World Wide Stout (2016),4.5
392545465,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Market,185393,1747946,Pirate Paradise,4.25
392125626,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,304408,By Udder Means,4
345931333,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yard House,159237,269150,Monster Ale (2012),5
336534677,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Buffalo Bayou Brewing Co.,181521,1616738,Great White Buffalo Concord Breeze,3.75
320576901,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Craft infusion at Growlers,1710028,960040,Sam's Strawberry Shortcake,4
320337686,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1236923,Rosetta,4.25
300567277,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cottonwood,443958,310208,Smoglifter,4.25
300566651,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cottonwood,443958,76824,Blaecorn Unidragon,4
300449595,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6822,2010 Stone Old Guardian Barley Wine,4.75
300446728,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1489560,Adopted Arrogant Bastard,4.75
290128529,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1410774,Sexy Betty,4.5
289265983,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rudyard's British Pub,18472,1398916,F.U.N. Series 013: Kentucky Habit,4.25
289264596,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rudyard's British Pub,18472,1383533,BBH With Chocolate,4.5
262578675,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hwy 173,1812863,1243558,Black Crack (2015),4.75
261382453,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Backcountry Pizza & Tap House,18817,4499,Pliny the Elder,4.5
261348762,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oskar Blues Brewery Tour,125114,32167,G'Knight,3
261346461,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oskar Blues Brewery Tour,125114,4744,Ten FIDY,3.5
261345832,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oskar Blues Brewery Tour,125114,291103,IceyPA,3.25
261344736,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oskar Blues Brewery,3616089,510842,Priscilla,3.5
261343782,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oskar Blues Brewery,3616089,1157394,Saison Morado,3.5
261342935,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oskar Blues Brewery,3616089,1358931,One of These Days,3.5
261341456,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oskar Blues Brewery,3616089,1363696,Decemberfest,3
261297937,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Left Hand Brewing Company,21054,1355118,Name Game IPA,4
261271417,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Left Hand Brewing Company,21054,1325918,Introvert w/ Lemon,4
261266816,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Left Hand Brewing Company,21054,11268,"Fade To Black, Vol. 1",3.25
261233945,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fort Collins Brewery & Tavern,32132,1356540,Double Pom Tom's,4.25
261227979,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fort Collins Brewery & Tavern,32132,1362570,Cup of Joe,4.25
261222392,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fort Collins Brewery & Tavern,32132,1306839,Breakfast of Champions,3.75
261220402,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fort Collins Brewery & Tavern,32132,1216239,Oldwyn's Wild Sister (Malt Monster Series),3.5
261218976,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fort Collins Brewery & Tavern,32132,1216398,"Oldwyn, Olde English Ale (Malt Monster Series)",3.25
261217991,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fort Collins Brewery & Tavern,32132,12075,Double Chocolate Stout,3.25
261216935,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fort Collins Brewery & Tavern,32132,1335056,Cheers To Craft,3.75
261216275,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fort Collins Brewery & Tavern,32132,1325534,Brown Betty,2.75
261214813,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fort Collins Brewery & Tavern,32132,47214,Big Shot,3.25
261214346,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fort Collins Brewery & Tavern,32132,7002,Major Tom's Pomegranate Wheat (2010-2015),3.25
261187468,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Odell Brewing Co.,16769,1307090,Blood Orange Saison,3.25
261186820,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Odell Brewing Co.,16769,28357,Town Pump Pail Ale,3.25
261186246,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Odell Brewing Co.,16769,1364913,Experimental Hop #6 Pale Ale,2.75
261185045,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Odell Brewing Co.,16769,1369430,Muddled,3.25
261182433,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Odell Brewing Co.,16769,25660,Friek,3.5
261181533,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Odell Brewing Co.,16769,517847,Russian Pirate,4.25
261060594,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Avery Brewing Company,1870256,1343057,Double D's,4.25
261059905,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Avery Brewing Company,1870256,1069310,Raspberry Sour,4.5
261058415,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Avery Brewing Company,1870256,1359928,Fiel Al Estilo,3.5
261057911,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Avery Brewing Company,1870256,299976,Mayan Goddess,4.25
261036925,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Avery Brewing Company,1870256,1350572,Vanilla Bean Stout,4.25
261036256,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Avery Brewing Company,1870256,1306916,Pump[KY]n (2015),5
261033184,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Avery Brewing Company,1870256,1236547,Rumpkin (2015),4.75
261031243,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Avery Brewing Company,1870256,192,Mephistopheles' Stout,4.75
260854540,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Edelweiss German Restaurant,17141,11936,Warsteiner Premium Dunkel,3.5
260845844,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Edelweiss German Restaurant,17141,30203,König Ludwig Weissbier Hell / Royal Bavarian Hefe-Weizen,4
260712440,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Fork,260974,687955,Terra Incognita (2014),3.5
260623506,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Fork,260974,1242070,Hop Savant Centennial,3
260621665,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Fork,260974,430734,Hop Savant (Dry Hopped w/ Galaxy),2.75
260620576,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Fork,260974,1102543,Hop Savant (Citra),2.75
259960101,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three Barrel Brewing Co.,364889,933542,Peach Wheat,4.25
259954564,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three Barrel Brewing Co.,364889,1272886,Dilley Incident,4
259951143,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three Barrel Brewing Co.,364889,314475,Pumpelstiltskin,3.5
255599624,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Petrol Station,6878,424316,DirtWolf Double IPA,3.25
255598966,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Petrol Station,6878,4515,The Maharaja,4
255598146,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,80263,Double Bastard Ale,4
255378700,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,16272,Big Dick's Olde Ale,3.75
253722566,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Whole Foods Market,490503,1240609,20th Anniversary Encore Series: Stone 08.08.08 Vertical Epic Ale,4
250730829,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jackson Brewery Bistro Bar,93364,98083,Old 504,4
250609238,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Johnny White's Corner Pub,47268,363678,Cocodrie,3
250206493,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crescent City Brewhouse,12088,1594,Black Forest,2.75
250198252,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crescent City Brewhouse,12088,1594,Black Forest,2.75
227401167,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moon Tower Inn,26827,493476,Dry Stout (<U+05DB><U+05D4><U+05D4>),4.25
227382227,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moon Tower Inn,26827,40965,aU / Kellerbier Ungespundet - Hefetrüb,2.75
221437832,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Label Brewing Co.,70703,806558,Nightmare On 1st Street,4.5
215299050,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Middleton Brewing Company,85764,73275,Tourmaline,3.25
215298750,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Middleton Brewing Company,85764,147460,Limestone,3.25
215298516,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Middleton Brewing Company,85764,210211,Pepperhead,3
215288822,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Middleton Brewing Company,85764,73311,Black Lab Porter,3.25
215288222,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Middleton Brewing Company,85764,1094180,Hop Fuey,3.25
215287973,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Middleton Brewing Company,85764,1200457,Caliche,3.25
211518541,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oaks Of Woodlake,994995,1190269,Imperial IPA,3.5
209360354,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Hay Merchant,180430,353373,Melchior Monbazillac,4.25
205779206,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tailgators,2813359,690571,Wheat IPA,3.25
205328938,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,23650,Chocolate Ale,4.25
203151448,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Market,185393,256864,Prairie Gold,3.75
203088219,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,909084,Jule Mælk Barrel Aged,4.5
203087108,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1056584,Kentucky Old Fashioned Barrel Ale,4
202777201,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259 Brantley's Bistro,1271862,572001,Old Courthouse,3.75
200233030,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,236477,Das Überkind,4
198997180,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yard House,159237,295125,Piraat Triple Hop,3.25
196099993,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,5928,Harpoon IPA,2.75
196099548,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,16981,IPA,2.75
194949944,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Label Brewing Co.,70703,926780,Boomstick Double Black Rye Coffee IPA,3
194947678,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Label Brewing Co.,70703,122614,Don Jalapeño Ale,3
194947218,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Label Brewing Co.,70703,481686,Eleven Amp IPA,4
194945860,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Label Brewing Co.,70703,184722,Forbidden Lavender,4
194184522,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7679,Morimoto Soba Ale,3.75
191586777,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flying Saucer Draught Emporium,1286,2018,Petrus Aged Pale,4.5
191569727,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flying Saucer Draught Emporium,1286,983700,Stone Mixtape Ale Vol.10 - Blend From Another Planet,4
190623899,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moon Tower Inn,26827,682206,London Homesick Ale,3
190623381,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moon Tower Inn,26827,424789,Silt Brown Ale,3.5
190622582,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moon Tower Inn,26827,450917,Eliza5beth Midwest Farmhouse Ale,3
190599624,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saint Arnold Brewing Company,19036,1115447,20th Anniversary Ale (aged in Cognac Barrels),5
190599009,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saint Arnold Brewing Company,19036,1109602,Bishop's Barrel No. 10,5
189821598,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1042105,The Waldos' Special Ale (AKA Waldo's 420) (2015),3.5
189817613,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2329,Framboise,3.5
189814666,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,10580,Saison,3.25
186521352,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Porch Swing Pub,27789,3784,Bud Light,0.75
186509032,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Porch Swing Pub,27789,3834,Coors Light,0.75
186508130,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Porch Swing Pub,27789,1042437,Bishop's Barrel No. 9,5
186489854,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Porch Swing Pub,27789,949099,Divine Reserve No. 15,4
185981916,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,573102,Sasquatch,3.25
178985792,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,17965,Java Stout,3.75
178985718,stevo817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,82680,Milk Stout Nitro,3
