"BeerId","BreweryName","BreweryURL","Style","ABV","IBU","BeerRating","TotalRatings","TotalCheckins","UniqueCheckins","MonthlyCheckins","Light","Smooth","Clean","Sweet","Woody","Zippy","Strong","Hoppy","Floral","Citrus","Milk","Dark","Creamy","Mouthfeel","Soft","Boozy","Caramel","Oatmeal","Dry","Malty","Piney","Grassy","Tart","Sour","Salty","Fruity","Heat","Bitter","Coffee","Roasty","Chocolate","Juicy","Funky","Acidic","Crushable"
388924,"Great Raft Brewing","/GreatRaftBrewing","IPA - Imperial / Double","8%","90",4.25,"6,629","14,174","7,315","12",1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1963052,"SpindleTap Brewery","/SpindleTapBrewery","IPA - American","7%","No",4.25,"4,845","9,242","5,306","346",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1127175,"Trillium Brewing Company","/TrilliumBrewing","IPA - American","7.2%","No",4.5,"18,710","29,784","20,241","49",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1980283,"Avery Brewing Co.","/AveryBrewingCo","IPA - Imperial / Double","9.7%","No",4,"9,336","10,755","10,152","40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363457,"Jester King Brewery","/jesterking","American Wild Ale","5.8%","No",4.5,"6,792","8,727","7,869","280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2159005,"Martin House Brewing Company","/martinhousebrewing","Fruit Beer","5.2%","20",3.75,"1,946","2,558","2,197","312",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1898546,"Prairie Artisan Ales","/PrairieArtisanAles","Stout - Imperial / Double","11.8%","65",4,"9,407","10,883","10,403","472",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863926,"Prairie Artisan Ales","/PrairieArtisanAles","Stout - American Imperial / Double","11.8%","65",4.25,"12,103","13,970","13,156","584",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863933,"Prairie Artisan Ales","/PrairieArtisanAles","Stout - American Imperial / Double","13%","65",4,"10,477","12,169","11,513","493",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863919,"Prairie Artisan Ales","/PrairieArtisanAles","Stout - American Imperial / Double","11.8%","65",4.25,"10,723","12,458","11,780","502",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
279051,"Community Beer Company","/CommunityBeerCompanyTexas","Extra Special / Strong Bitter","5.5%","38",3.5,"8,395","12,930","9,432","48",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1554479,"Community Beer Company","/CommunityBeerCompanyTexas","Lager - Helles","5%","18",3.5,"7,370","10,008","8,343","88",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957464,"Community Beer Company","/CommunityBeerCompanyTexas","Sour - Gose","5%","12",3.5,"3,136","3,988","3,559","113",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
343884,"Community Beer Company","/CommunityBeerCompanyTexas","Witbier","5.2%","18",3.5,"9,321","14,020","10,558","63",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
671988,"Deep Ellum Brewing Company","/DEBC","Lager - American Light","6%","18",3.5,"12,793","18,462","14,508","225",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2109795,"Deep Ellum Brewing Company","/DEBC","Sour - Ale","5.2%","23",4,"257","297","289","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081712,"BrainDead Brewing","/BrainDeadBrewing","Cream Ale","4.4%","23",3.5,"3,311","4,136","3,786","40",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2180317,"Jester King Brewery","/jesterking","Sour - Ale","9.5%","No",4.25,"1,252","1,531","1,432","10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765319,"Jester King Brewery","/jesterking","American Wild Ale","5.8%","No",4.25,"4,341","7,841","5,150","17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11594,"Marble Brewery","/NMMB","Pale Wheat Ale - American","5.6%","13",3.5,"4,091","6,177","4,637","53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109767,"Santa Fe Brewing Company","/santafebrewing","IPA - Black / Cascadian Dark Ale","7.1%","No",3.75,"8,615","12,806","9,609","2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848453,"Prairie Artisan Ales","/PrairieArtisanAles","Stout - American Imperial / Double","13%","65",4.25,"2,420","2,870","2,674","23",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5532,"Santa Fe Brewing Company","/santafebrewing","Brown Ale - American","5.2%","35",3.5,"9,159","12,862","10,384","72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167676,"Wicked Weed Brewing","/WickedWeedBrewing","American Wild Ale","6.9%","No",4.25,"9,655","11,895","10,856","189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1490463,"Firestone Walker Brewing Company","/firestonewalker","Strong Ale - American","11.6%","35",4.5,"8,195","10,451","8,940","55",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606946,"Olde Hickory Brewery","/oldehickory","Scotch Ale / Wee Heavy","8.5%","30",4,"1,004","1,297","1,147","16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630877,"Wicked Weed Brewing","/WickedWeedBrewing","American Wild Ale","6.9%","No",4.25,"13,025","17,597","14,753","2",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1440417,"Wicked Weed Brewing","/WickedWeedBrewing","Sour - Ale","6.5%","45",4,"12,569","15,782","14,118","173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1544576,"Cedar Creek Brewery (TX) ","/CedarCreekBrewery","IPA - American","6.8%","65",3.75,"973","1,200","1,066","19",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916080,"Strange Land Brewery","/StrangeLandBrewery","Altbier","4.5%","35",3.5,"2,006","2,644","2,261","3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544602,"Cedar Creek Brewery (TX) ","/CedarCreekBrewery","IPA - American","6.8%","65",3.75,"1,445","1,851","1,606","16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1844848,"Wicked Weed Brewing","/WickedWeedBrewing","Sour - Ale","6.4%","No",4,"3,255","3,861","3,698","7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
