"BeerId","BreweryName","BreweryURL","Style","ABV","IBU","BeerRating","TotalRatings","TotalCheckins","UniqueCheckins","MonthlyCheckins","Light","Smooth","Clean","Sweet","Woody","Zippy","Strong","Hoppy","Floral","Citrus","Milk","Dark","Creamy","Mouthfeel","Soft","Boozy","Caramel","Oatmeal","Dry","Malty","Piney","Grassy","Tart","Sour","Salty","Fruity","Heat","Bitter","Coffee","Roasty","Chocolate","Juicy","Funky","Acidic","Crushable"
131260,"West Sixth Brewing","/westsixth","IPA - American","7%","80",3.75,"30,215","55,449","33,380","561",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1836567,"Taft's Brewing Company","/TaftsAleHouse","Winter Ale","6.2%","16",3.75,"1,855","2,356","2,046","2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2227471,"March First Brewing","/MarchFirstBrewing","Pale Ale - American","5.2%","32",3.5,"747","901","831","29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2236282,"Christian Moerlein Brewing","/ChristianMoerleinBrewing","Hefeweizen","5.7%","29",3.5,"304","362","336","2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481126,"Short's Brewing Company","/ShortsBrewingCompany","IPA - American","7.1%","70",4,"10,196","14,265","11,038","830",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1042000,"Braxton Brewing Company","/BraxtonBrewingCo","Stout - Other","7.2%","27",3.75,"6,579","9,287","7,260","102",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2280343,"Braxton Brewing Company","/BraxtonBrewingCo","Brown Ale - American","7%","24",3.75,"3,693","4,720","4,067","17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2285369,"DogBerry Brewing ","/DogberryBrewing","IPA - Imperial / Double","No","No",3,"32","46","43","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310841,"Fifty West Brewing Company","/FiftyWestBrewing","Kölsch","5.6%","30",3.75,"94","120","118","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844871,"Municipal Brew Works","/MunicipalBrewWorks","Red Ale - American Amber / Red","6.3%","33",3.75,"607","839","686","15",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446511,"Fifty West Brewing Company","/FiftyWestBrewing","Märzen","5.2%","20",3.5,"955","1,175","1,051","0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1923228,"Braxton Brewing Company","/BraxtonBrewingCo","Stout - Milk / Sweet","7%","30",3.75,"4,961","6,512","5,433","7",0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
314529,"MadTree Brewing Company","/Madtree","IPA - American","6.9%","60",3.75,"38,090","73,746","42,014","746",1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1026586,"Taft's Brewing Company","/TaftsAleHouse","Pale Wheat Ale - American","4.8%","19",3.5,"7,833","10,844","8,733","311",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1075847,"Rhinegeist Brewery","/Rhinegeist","IPA - Triple","9.3%","100",4,"7,128","9,272","7,727","195",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5884,"Christian Moerlein Brewing","/ChristianMoerleinBrewing","Pale Ale - English","5.8%","40",3.5,"14,291","22,430","16,096","138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508987,"Rhinegeist Brewery","/Rhinegeist","Pale Ale - American","5.4%","44",3.75,"9,975","13,596","11,067","17",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42630,"Jackie O's Brewery","/JackieOsBrewery","Red Ale - American Amber / Red","4.5%","No",3.5,"15,689","22,466","17,395","153",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94435,"Jackie O's Brewery","/JackieOsBrewery","Pale Ale - American","6%","No",3.75,"5,220","6,913","5,730","358",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373110,"Warped Wing Brewery","/WarpedWingBrewery","IPA - American","7.2%","96",3.75,"12,222","20,037","13,371","300",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335618,"Urban Artifact","/UrbanArtifact","IPA - American","7.3%","55",3.5,"1,215","1,423","1,350","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10080,"Great Lakes Brewing Company","/greatlakesbrewingco","IPA - English","7.7%","70",3.5,"73,646","119,624","82,170","770",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
146995,"Christian Moerlein Brewing","/ChristianMoerleinBrewing","Hefeweizen","4.7%","23",3.5,"4,415","6,057","4,960","191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1996474,"MadTree Brewing Company","/Madtree","IPA - Red","6.5%","No",3.75,"1,595","1,960","1,739","2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232491,"Braxton Brewing Company","/BraxtonBrewingCo","Märzen","5.8%","20",3.75,"3,441","4,762","3,817","18",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1153364,"Braxton Brewing Company","/BraxtonBrewingCo","English Mild Ale","4%","17",3.5,"2,041","2,763","2,293","41",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25577,"BJ's Restaurant & Brewhouse","/BJs_Brewhouse","Märzen","5.6%","28",3.5,"11,193","14,704","12,529","0",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018176,"Omnipollo","/Omnipollo","IPA - International","7%","No",4,"25,399","31,410","27,978","326",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6655,"Anheuser-Busch","/AnheuserBusch","Lager - American Light","4.2%","10",2.5,"126,029","308,711","152,037","3,320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354243,"Blank Slate Brewing Co.","/BlankSlateBrewingCo","Sour - Gose","5.4%","26",3.5,"3,457","5,437","3,882","2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
454961,"Rhinegeist Brewery","/Rhinegeist","Märzen","5.4%","20",3.5,"13,836","20,641","15,262","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512388,"Stone Brewing","/StoneBrewing","IPA - American","6.7%","75",3.75,"97,058","124,562","106,462","4,754",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2219395,"Rhinegeist Brewery","/Rhinegeist","IPA - New England","6%","60",3.75,"6,215","7,599","6,784","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527325,"3 Daughters Brewing","/3DaughtersBrewing","Blonde Ale","5%","23",3.5,"21,265","29,903","24,060","398",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360414,"Elysian Brewing Company","/ElysianBrewing","Pale Ale - American","6.4%","45",3.75,"82,799","115,370","91,284","2,096",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2172728,"Rhinegeist Brewery","/Rhinegeist","American Wild Ale","6.5%","45",3.5,"1,863","2,205","2,121","5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712254,"Municipal Brew Works","/MunicipalBrewWorks","Pale Ale - American","6.8%","45",3.75,"941","1,278","1,035","19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8949,"Jacob Leinenkugel Brewing Company","/Leinenkugels","Shandy / Radler","4.2%","14",3.5,"239,750","625,684","275,718","6,617",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1614771,"Jackie O's Brewery","/JackieOsBrewery","IPA - Imperial / Double","9%","110",4,"3,174","4,014","3,448","47",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2144658,"Lagunitas Brewing Company","/LagunitasBrewingCo","Sour - Ale","8.5%","22",3.75,"15,084","18,106","16,541","14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885146,"Braxton Brewing Company","/BraxtonBrewingCo","IPA - White","6%","35",3.5,"2,622","3,365","2,916","11",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2160192,"Nowhere In Particular Promiscuous Ale Project","/nowhereinparticularbrewco","IPA - New England","8.5%","No",3.75,"1,091","1,302","1,183","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5627,"Abita Brewing Company","/abita","Bock - Doppelbock","8%","25",3.5,"74,100","108,637","83,373","707",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3558,"Brooklyn Brewery","/brooklynbrewery","Lager - Vienna","5.2%","33",3.5,"236,995","444,428","268,119","3,593",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179887,"Warped Wing Brewery","/WarpedWingBrewery","IPA - American","7%","96",3.75,"5,595","8,166","6,111","409",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5872,"Bass Brewers","/w/bass-brewers/85","Pale Ale - English","5%","49",3.25,"91,041","142,684","105,402","717",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867402,"Small Town Brewery","/SmallTownBrewery","Root Beer","5.9%","No",4,"211,378","363,047","234,344","350",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216456,"Great Lakes Brewing Company","/greatlakesbrewingco","IPA - Session / India Session Ale","4.8%","50",3.75,"22,266","29,895","24,528","10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1519632,"Great Lakes Brewing Company","/greatlakesbrewingco","Lager - Vienna","5.4%","20",3.5,"12,437","15,587","13,665","74",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2088208,"Mt. Carmel Brewing Company","/mtcarmelbrewingcompany","IPA - American","5.25%","45",3.5,"1,158","1,412","1,297","57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11894,"Uinta Brewing Company","/uintabrewing","IPA - Imperial / Double","9.5%","95",3.75,"64,652","89,934","70,725","392",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3836,"Molson Coors Canada","/MolsonCoors","Lager - North American Adjunct","5%","15",2.75,"96,758","206,948","114,059","1,693",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
544679,"Nervous Nellies","/w/nervous-nellies/99622","Lager - Pale","4%","No",3.25,"227","262","249","1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2119100,"Pinchers Crab Shack","/w/pinchers-crab-shack/342011","Witbier","4.5%","No",3.5,"111","136","128","5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
691345,"Fort Myers Brewing Company","/FortMyersBrewingCompany","IPA - American","5.9%","59",3.75,"9,205","13,514","10,095","233",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344305,"Fort Myers Brewing Company","/FortMyersBrewingCompany","Red Ale - American Amber / Red","5.8%","No",3.5,"1,085","1,448","1,226","15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7838,"Florida Beer Company","/floridabeer","Red Ale - American Amber / Red","5%","16",3.25,"33,568","46,281","37,737","381",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602768,"Ace Cider (The California Cider Company)","/AceCider","Cider - Other Fruit","5%","No",3.75,"55,017","76,026","61,872","938",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462641,"Erie Brewing Company","/eriebrewingco","IPA - American","7%","60",3.5,"4,465","5,516","4,878","65",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
375666,"Hi-Wire Brewing","/HiWireBrewing","IPA - American","6.7%","61",3.75,"16,654","22,838","18,526","10",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
721294,"Rhinegeist Brewery","/Rhinegeist","Pilsner - Other","5.2%","40",3.5,"8,339","11,526","9,399","249",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844406,"Ballast Point Brewing Company","/BallastPoint","Blonde Ale","4.5%","20",3.5,"24,051","29,395","27,031","955",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30257,"Bear Republic Brewing Co.","/bearrepublic","IPA - Imperial / Double","9.75%","100",4,"29,248","40,506","32,239","106",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481773,"Hi-Wire Brewing","/HiWireBrewing","Lager - IPL (India Pale Lager)","5.5%","25",3.75,"3,885","4,766","4,370","109",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032322,"Braxton Brewing Company","/BraxtonBrewingCo","Lager - American Light","5%","No",3.5,"263","328","303","26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1823190,"Against the Grain Brewery & Smokehouse","/AtGBrewery","Pale Wheat Ale - American","5%","No",3.5,"1,989","2,343","2,234","5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
