"CheckinId","UserName","Light","Smooth","Clean","Sweet","Woody","Zippy","Strong","Hoppy","Floral","Citrus","Milk","Dark","Creamy","Mouthfeel","Soft","Boozy","Caramel","Oatmeal","Dry","Malty","Piney","Grassy","Tart","Sour","Salty","Fruity","Heat","Bitter","Coffee","Roasty","Chocolate","Juicy","Funky","Acidic","Crushable","LocationName","LocationId","BeerId","BeerName","BeerRating"
"625055587","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","556978","HI-5 IPA",3.25
"624664783","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","2165361","Entropic Theory",4
"624306833","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","2589789","Jump!",3.25
"623759878","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"El Caporal Mexican Grill","248386","1452467","Estrella Jalisco",3
"623474690","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","5702","Punk IPA",4
"622897113","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Little Miami Brewing Company","7130818","2598084","Miisty Mountain Hop",3.25
"622890021","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Little Miami Brewing Company","7130818","2436116","Blackbird Fly",1.75
"622888351","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Little Miami Brewing Company","7130818","2432070","Bike Path",2.75
"622347048","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","2108548","Buzz",3.75
"621964711","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Madeira, OH","693036","5925","312 Urban Wheat Ale",3.25
"621616401","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crooked Tree Golf Course","214732","3121","Morland Old Speckled Hen",3.75
"621602957","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","0","1536","Pub Ale",3.5
"621148509","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","2108548","Buzz",3.75
"620307802","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","1230095","Hugh",4
"620244757","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","1230095","Hugh",4
"620244034","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","393430","Truth",4.5
"620243169","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","11845","Head Hunter IPA",4.25
"619458417","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","2497396","Hop-On",3.75
"618938231","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","1062185","Melt My Brain",3
"618922374","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","1173527","Cidergeist Semi Dry",4
"618411693","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","11845","Head Hunter IPA",4
"617807981","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","11845","Head Hunter IPA",4
"617807353","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","393430","Truth",4.5
"617336876","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","11845","Head Hunter IPA",4
"617014302","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","2108548","Buzz",3.75
"616781473","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","393430","Truth",4.5
"616442188","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","2591534","Strawberry Fruitsicle",3.75
"615939491","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","1922139","27 Lager",3.75
"615620759","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","0","1152919","Tastee Whip ICA",4
"615553333","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","0","2585455","The Project Series - Citra W/ Lemon Zest",3.5
"615505688","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","0","1152919","Tastee Whip ICA",4
"615410098","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","2108548","Buzz",3.75
"614929618","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bogart's","69663","1145083","Streaker",3.75
"614923960","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bogart's","69663","2701901","Cloud Five",4
"614432825","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","393430","Truth",4.5
"613987528","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","1550741","Haven",3.75
"613659683","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Envision Cinemas Bar & Grille","4404168","316678","Punch You In The EyePA",3.75
"613506213","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","2502996","Superba",3.25
"612994346","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","1597091","Swing State",3.5
"612901207","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","2503172","Due & Proper",3.25
"612487968","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fifty West Brewing Company","492769","1075176","Rainbow Road",4
"612485793","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","1695486","Mango Wheat",3
"612484899","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","2125483","Press Tart",3
"611853227","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","2534223","Braxton Labs Dry Hopped Kettle Sour",3.25
"611304680","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","393430","Truth",4.5
"610980076","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","1550741","Haven",3.75
"610977968","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S.W. Clyborne Co. Provision & Spirits","7598700","562219","Yum Yum",3.75
"610495162","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","1356863","Black Cherry Bourbon ",3.25
"610021739","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","882419","Speed Merchant",3.75
"609959479","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","2533846","The Final Countdown",4
"609599242","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"El Caporal Mexican Grill","248386","5849","Corona Light",3
"609506214","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"El Caporal Mexican Grill","248386","5849","Corona Light",3
"609351054","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","1752507","High Brow Barista",3.75
"608319628","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rockville, MD","107780","1304656","TropiCannon",3.75
"607773820","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"City Tap Penn Quarter","1183152","1034148","Steady Eddie",3.25
"607475360","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rockville, MD","107780","117064","Resin",3.75
"607146462","harrysmith007",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thompson Creek public landing","5266125","421901","The Truth",4.25
"605932384","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S.W. Clyborne Co. Provision & Spirits","7598700","2371624","Pike Street",3.5
"604896663","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","2502996","Superba",3.25
"604519334","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Envision Cinemas Bar & Grille","4404168","2743","Alpha King",3.75
"604438814","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","2588915","Safety Scissors",3
"604318151","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","4170","Scrimshaw Pilsner",3.5
"604317332","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","9954","Gumballhead",4
"603597408","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nippert Stadium","90874","1479011","FC Cincinnati Blood Orange IPA",3.25
"603547695","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Brass Tap","1059417","196338","Jack Hammer",3.75
"602780144","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Vincenzo's","219842","7427","Peroni Nastro Azzurro",3.25
"600489166","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S.W. Clyborne Co. Provision & Spirits","7598700","2611980","20,000 Leagues Lager",4
"600432065","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S.W. Clyborne Co. Provision & Spirits","7598700","2611980","20,000 Leagues Lager",4
"598331511","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fricker's","649080","2552524","John Lemon",3.75
"587327296","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rusty Bucket Restaurant and Tavern","3790622","821","Stone IPA",5
"587303526","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rusty Bucket Restaurant and Tavern","3790622","24983","Mystic Mama IPA",4
"586151728","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rusty Bucket Restaurant and Tavern","3790622","1410620","Rusty Bucket Pilsner",3.25
"585776796","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","0","1950592","Revamp",4
"585752515","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","0","2534223","Braxton Labs Dry Hopped Kettle Sour",3.25
"584515818","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Westshore Pizza","92839","144918","Samuel Adams Porch Rocker",2.5
"582811282","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Sammy's Gourmet Burgers And Beers","5494756","2005375","Han Solo",4.25
"582095299","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LaRosa's Pizzeria Kenwood","257809","393430","Truth",4.5
"582061559","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LaRosa's Pizzeria Kenwood","257809","393430","Truth",4.5
"579168715","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Two Cities Pizza Co.","5524591","1493559","Juicy Lucy",3.25
"579130478","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Two Cities Pizza Co.","5524591","2432130","Dark Rye IPA",4.25
"578659081","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","2344747","Flyer Red",3.25
"578307646","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"deSha's American Tavern","79269","629053","Hustle",3.5
"578298327","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"deSha's American Tavern","79269","629053","Hustle",3.5
"572649372","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","557011","10 TON",3.75
"571939351","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","334772","Oregon Alley IPA",3.5
"571289992","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","1461111","Nu Skool IPA",3.75
"570637391","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","2110702","Elevated Hop Ramble",3.5
"569938205","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rhinegeist Brewery","827287","1187493","Squirrel",3.75
"569906998","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rhinegeist Brewery","827287","616330","Luck",3.5
"568551477","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Senate","6242056","2411238","It's Been A Grip Since I've Had A Thug Nap",3.25
"566520853","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dewey's Pizza","19807","542035","Dayglow IPA",3.5
"564582328","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","251809","Coast To Coast IPA",3.25
"564410375","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","251809","Coast To Coast IPA",3.25
"563894960","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","251809","Coast To Coast IPA",3.5
"563850096","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","251809","Coast To Coast IPA",3.25
"563120141","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Birchwood Farms South Subdivision","231340","251809","Coast To Coast IPA",3.25
"561862344","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rusty Bucket Restaurant and Tavern","4622920","1361813","Going Plaid Scotch Ale",4
"561462777","harrysmith007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Front Street Brewery","58359","1587594","Old Davenport Gold",3.5
